,signal_time,deviation,max_loss,target_percent,flip,LTC 1,LTC 5,LTC 15,LTC 60,ETH 1,ETH 5,ETH 15,ETH 60,BTC 1,BTC 5,BTC 15,BTC 60,BCH 1,BCH 5,BCH 15,BCH 60
267,809.0,0.7000000000000001,0.208,0.035,True,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,131.23186302708064,98.0,100.0,98.0,98.0,98.0,100.0
268,97.0,1.6884000000000001,0.188,0.23,False,98.0,98.0,123.2830327758749,103.36863651854634,98.0,98.0,98.0,98.0,117.35985511215802,98.0,98.0,101.98853901412177,98.0,98.0,98.0,98.0
269,198.0,1.1292,0.27,0.131,False,98.0,98.0,101.7605811854566,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,111.2632096947943,98.0,98.0,98.0,98.0
270,753.0,1.7236,0.027,0.152,True,112.42500455801755,101.57770024296047,100.0,100.0,98.0,100.60022072655279,98.0,100.0,107.16415570854929,125.40991806188185,98.0,100.0,98.0,98.0,98.0,100.0
271,42.0,3.9092000000000002,0.295,0.159,False,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
272,696.0,1.8052000000000001,0.127,0.021,True,117.82480087245526,110.88681654798955,100.0,100.0,98.0,101.34329776443884,98.0,100.0,106.46384787654168,128.7115837289699,98.0,100.0,98.0,98.0,98.0,100.0
273,804.0,2.5772,0.209,0.283,True,112.66802483004295,119.88254534815682,100.0,100.0,98.0,98.0,100.0,100.0,115.69941512542493,117.80031724499594,100.0,100.0,102.12726144972333,98.0,100.0,100.0
274,724.0,3.5732000000000004,0.175,0.166,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0
275,476.0,0.76,0.154,0.28,True,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,101.47369146502814,104.47733655150917,119.13379321963673,98.0,98.0,98.0,101.204856912001,100.0
276,242.0,2.41,0.134,0.22,False,98.0,100.8432368367925,98.0,100.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
277,266.0,1.1204,0.051,0.008,False,98.0,98.0,114.170269172062,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,116.67138331862229,98.0,98.0,98.0,98.0
278,809.0,3.4152,0.137,0.217,True,123.58588777526265,114.76906675788153,100.0,100.0,112.51123204499432,98.0,100.0,100.0,136.2185020168941,100.0,100.0,100.0,111.85867517340972,104.32345679012344,100.0,100.0
279,900.0,2.4588,0.283,0.125,False,104.3734267710294,109.24130174185433,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
280,804.0,2.7704,0.008,0.148,True,111.01246921392166,119.88254534815682,100.0,100.0,98.0,100.72646530025172,100.0,100.0,123.39015177754342,118.76085789186237,100.0,100.0,103.67233877797237,104.3222406850197,100.0,100.0
281,270.0,2.69,0.204,0.096,False,109.34829655214864,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
282,434.0,2.1072,0.223,0.141,True,110.43671054127162,115.9177989470187,100.20794310006445,100.0,98.0,106.88228227507324,98.0,100.0,98.0,116.07461510838294,107.04541489018187,100.0,98.0,107.18022596657232,104.70398921712453,100.0
283,919.0,1.3444,0.049,0.11,True,123.37099900809986,110.34703323214771,98.0,100.0,100.63174966474858,101.81188911131635,100.0,100.0,112.93547019817451,125.68478736126912,98.0,100.0,98.0,104.44636323770526,98.0,100.0
284,865.0,2.8928000000000003,0.015,0.26,True,118.36966294232805,116.59702287865625,100.0,100.0,104.11365275137813,98.0,100.0,100.0,128.91523520120296,117.82399462049219,100.0,100.0,114.5935458269665,104.453580036227,100.0,100.0
285,140.0,2.412,0.134,0.052,True,98.0,103.62008230392121,98.0,98.0,98.0,98.0,100.39627587142766,100.0,98.0,106.69341441949604,130.46188295299638,105.38269698256956,98.0,98.0,106.20258026802789,98.0
286,113.0,1.7272,0.136,0.08,False,98.0,98.0,126.5818776462866,106.86953295572806,98.0,98.0,98.0,98.0,105.29624545913843,98.0,102.34777683392781,107.27941515698674,98.0,98.0,98.0,98.0
287,890.0,3.8560000000000003,0.131,0.036,True,109.69195798199522,108.9822777777778,100.0,100.0,109.95051119294916,98.0,100.0,100.0,103.46557024778554,100.0,100.0,100.0,122.19066262893426,98.0,100.0,100.0
288,532.0,3.5460000000000003,0.099,0.204,True,129.797132618601,107.0692813893673,98.0,100.0,105.06470849712665,98.0,100.0,100.0,144.4326548273559,103.73430912069908,100.0,100.0,126.48912275572013,101.62341166779792,98.0,100.0
289,307.0,1.4484000000000001,0.273,0.268,True,98.0,101.64525160638352,100.65234388442002,100.0,98.0,98.0,98.0,100.0,98.0,122.32945090252855,126.65719171425042,98.0,98.0,98.0,106.84939322941847,100.0
290,128.0,2.5124,0.284,0.059,False,100.16317826348845,98.0,112.00570661047531,100.90256410256409,98.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,98.0
291,929.0,1.4500000000000002,0.112,0.18,False,98.0,104.06165198506892,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,103.70812725568645,100.0,98.0,98.0,98.0,100.0
292,173.0,2.9232,0.058,0.233,False,101.51284281154724,98.0,98.0,100.90256410256409,98.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
293,487.0,2.162,0.161,0.205,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
294,654.0,3.8184,0.035,0.129,False,98.0,98.0,100.30848617421056,100.0,98.0,98.0,98.0,100.0,98.0,100.0,100.0,100.0,98.0,98.0,98.0,100.0
295,513.0,3.6532,0.004,0.017,True,118.50102180879803,121.23634531009132,98.0,100.0,108.98073888411822,98.0,100.0,100.0,145.04550998127507,102.91568640200441,100.0,100.0,125.98173310924705,102.86596380950462,98.0,100.0
296,610.0,0.8924000000000001,0.199,0.101,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,101.78309716408488,98.0,100.0,98.0,103.0914372064147,98.0,100.0
297,854.0,0.9440000000000001,0.062,0.104,True,108.79614554657337,98.0,98.0,100.0,98.0,98.0,98.0,100.0,111.28663979595787,133.57617304276644,98.0,100.0,98.0,98.0,98.0,100.0
298,78.0,2.06,0.269,0.172,True,98.0,114.39832265150199,108.15371526880034,98.0,98.0,98.0,98.0,98.0,98.0,98.0,107.25613252214063,108.43393254515459,98.0,98.0,98.0,98.0
299,461.0,2.5232,0.277,0.008,False,98.0,108.5153264749684,103.55920239334343,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
300,614.0,1.366,0.261,0.022,True,108.31063685008462,106.86312467489957,98.0,100.0,98.0,98.0,98.0,100.0,100.72033451856572,128.92492949322767,98.0,100.0,98.0,98.0,98.0,100.0
301,424.0,2.0332,0.143,0.016,True,107.15560706317751,118.64569523618778,104.43173087161458,100.0,98.0,98.0,98.0,100.0,98.0,116.453386128892,108.4292365463673,100.0,98.0,98.0,104.70398921712453,100.0
302,151.0,3.2952000000000004,0.216,0.248,True,98.0,121.69408612129347,108.08235176371502,100.0,98.0,111.67695886703481,98.0,100.0,134.3224369451661,116.46379634901717,118.32939558467491,100.0,98.0,112.93705858111858,98.0,98.0
303,404.0,1.5168000000000001,0.116,0.097,True,120.18993703649565,101.31651417863571,106.74194696133206,100.0,98.0,98.0,100.22021937470825,100.0,98.0,107.70792121339838,119.02447411553335,98.0,98.0,98.0,105.24726246699805,100.0
304,735.0,1.012,0.265,0.207,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
305,469.0,3.0824000000000003,0.113,0.279,True,106.27116288759731,98.0,98.0,100.0,98.0,98.0,100.0,100.0,143.68787405050318,118.28609962012949,100.0,100.0,98.0,103.07393611063729,100.7661565366253,100.0
306,814.0,3.8512000000000004,0.297,0.258,False,101.30469813255621,98.0,100.30848617421056,100.0,98.0,98.0,98.0,100.0,98.0,100.0,100.0,100.0,98.0,98.0,98.0,100.0
307,747.0,3.4412000000000003,0.081,0.217,True,120.42977794116202,117.80570509069632,100.0,100.0,107.43372645409335,98.0,100.0,100.0,143.6089871864211,100.0,100.0,100.0,123.88481697994271,104.32345679012344,100.0,100.0
308,520.0,0.6924,0.099,0.268,True,105.66358491545785,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,100.97160752968414,112.23371332566931,98.0,98.0,98.0,98.0,100.0
309,626.0,1.6888,0.153,0.012,False,98.0,104.9425373735176,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
310,75.0,3.2324,0.251,0.172,True,127.93546630772721,118.65590401357336,105.42138322043651,108.88334724773196,98.0,98.0,100.0,100.0,116.65995820365032,133.76898794247913,98.0,100.0,98.0,98.0,98.0,98.0
311,140.0,0.8104,0.136,0.016,True,98.0,100.8328406852687,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,105.02009308621935,104.12083881817985,98.0,98.0,98.0,98.0
312,152.0,2.6896,0.266,0.11,True,98.0,118.60593879767558,98.0,100.0,98.0,98.0,98.0,100.0,98.0,139.46005368888433,118.72302534093478,100.0,98.0,98.0,105.62448348814347,98.0
313,360.0,3.9328000000000003,0.182,0.096,True,112.74511201777771,98.0,98.0,100.0,98.0,100.0,100.0,100.0,146.22593972033036,106.53531239400017,100.0,100.0,98.0,102.86596380950462,98.0,100.0
314,969.0,3.4452000000000003,0.225,0.047,False,98.0,98.0,100.30848617421056,100.0,98.0,98.0,98.0,100.0,98.0,98.0,101.0455239259498,100.0,98.0,98.0,98.0,100.0
315,556.0,2.4044000000000003,0.267,0.192,False,98.0,100.59377736799102,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
316,984.0,0.7516,0.215,0.085,True,128.26875400634074,98.0,98.0,100.0,98.0,101.93801918822645,98.0,100.0,118.2046142844591,134.05144350091913,98.0,100.0,98.0,101.49042174337661,98.0,100.0
317,346.0,2.4432,0.284,0.206,False,98.0,106.60391948805383,108.25011018051445,100.0,98.0,98.0,98.0,100.0,104.24716604617991,98.0,98.0,100.0,98.0,98.0,98.0,100.0
318,230.0,0.9832000000000001,0.257,0.123,False,98.0,98.0,104.78847451174425,101.95346909166275,98.0,98.0,98.0,98.0,98.0,98.0,98.0,112.5421114956351,98.0,98.0,98.0,98.0
319,410.0,2.9868,0.169,0.064,False,98.0,114.4209915801673,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
320,530.0,3.9552,0.27,0.158,True,121.68314294559688,115.72886483323582,100.0,100.0,101.67955107012354,100.0,100.0,100.0,142.06507449942973,98.0,100.0,100.0,122.51126522376607,98.0,98.0,100.0
321,974.0,2.8212,0.258,0.249,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
322,466.0,3.6848,0.231,0.174,False,98.0,101.0656657723036,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
323,548.0,3.9864,0.165,0.164,False,98.0,98.0,100.29161058770751,100.0,98.0,98.0,98.0,100.0,98.0,100.0,98.0,100.0,98.0,98.0,98.0,100.0
324,449.0,0.9660000000000001,0.221,0.101,True,116.13830764530039,98.0,98.0,100.0,98.0,98.0,102.24316617250993,100.0,104.13284493385984,106.13477103779388,124.05123008490331,98.0,98.0,98.0,104.66627583093211,100.0
325,423.0,3.4988,0.122,0.252,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
326,747.0,2.2792,0.121,0.116,False,98.0,106.69357206916747,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
327,364.0,1.852,0.087,0.248,True,98.0,98.0,110.2412956727441,100.0,98.0,98.0,98.0,100.0,98.0,98.0,112.25769535787668,100.0,98.0,98.0,104.51273922595036,100.0
328,455.0,1.4108,0.135,0.29,False,98.0,120.46098056032655,98.0,98.0,98.0,103.39895568004512,98.0,100.0,98.0,102.56409874352191,98.0,100.0,100.63197699167296,98.0,98.0,100.0
329,236.0,3.5364,0.206,0.036,True,113.6566989305496,108.96627758120543,115.47970718618758,100.0,98.0,98.0,98.0,100.0,129.61745096455786,122.01365887493174,98.0,100.0,98.0,102.29144159703304,103.91907655101299,100.0
330,116.0,0.8844000000000001,0.236,0.188,True,98.0,108.44521865378994,106.491013234458,98.0,98.0,98.0,98.0,98.0,98.0,98.0,112.1903427396325,117.84425623212518,98.0,98.0,98.0,101.98994794259168
331,491.0,1.1680000000000001,0.248,0.069,False,98.0,110.36218828901265,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
332,64.0,0.6088,0.285,0.285,True,98.0,98.0,126.18511159062666,113.03926428194501,98.0,98.0,98.0,98.0,98.0,98.0,106.41794257677026,124.00143138612495,98.0,98.0,98.0,98.0
333,27.0,1.1852,0.185,0.022,False,98.0,98.0,98.0,130.70967928159502,98.0,98.0,98.0,98.0,98.0,109.24272755740658,110.8645400170257,98.0,98.0,98.0,121.12300167297329,98.0
334,715.0,0.9928,0.106,0.075,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
335,315.0,3.1408,0.113,0.113,True,103.37133010543397,98.0,117.22918213457076,100.0,98.0,108.21750881859712,98.0,100.0,130.63421177030222,127.90704051588041,100.0,100.0,98.0,105.22131763263157,101.69488111284042,100.0
336,681.0,3.1948000000000003,0.169,0.002,True,113.11438484117542,121.23634531009132,100.0,100.0,105.24142542820728,100.63476867006376,100.0,100.0,144.87711848636624,103.35669042392514,100.0,100.0,109.15600508298749,102.4782601342657,100.0,100.0
337,140.0,0.9964000000000001,0.206,0.108,False,98.0,98.0,119.50507938877882,103.9640424257217,98.0,98.0,98.0,98.0,98.0,98.0,98.0,104.28552128679456,98.0,98.0,98.0,98.0
338,994.0,3.0872,0.105,0.146,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.66940032744519,100.0,98.0,98.0,98.0,100.0
339,649.0,3.4228,0.131,0.146,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
340,50.0,0.8528,0.001,0.077,False,98.0,109.39448907410446,98.0,105.92169829795013,98.0,98.0,98.0,98.0,98.0,102.2090161558212,98.0,101.7561789198397,98.0,98.0,98.0,100.41179359587737
341,943.0,2.192,0.089,0.29,False,98.0,101.6859311600959,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
342,846.0,1.5152,0.089,0.068,False,98.0,111.08383143147206,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
343,870.0,3.0420000000000003,0.098,0.05,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
344,568.0,3.3832,0.031,0.246,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
345,557.0,2.3348,0.045,0.113,False,98.0,116.400476121136,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
346,947.0,1.8376000000000001,0.254,0.155,True,114.41677395433841,118.60538713156652,100.0,100.0,98.0,98.0,100.0,100.0,112.8964578019179,119.32230651409016,98.0,100.0,115.13835850800353,102.3477523885744,100.0,100.0
347,109.0,1.6004,0.092,0.291,True,98.0,119.80114869683572,98.0,105.58503472844687,98.0,98.0,98.0,98.0,98.0,98.0,108.002783881454,114.98016890485991,98.0,98.0,98.0,98.0
348,707.0,3.5476,0.11,0.263,True,121.42329526623051,115.15715038033939,100.0,100.0,107.05031202531899,98.0,100.0,100.0,142.23807825504431,102.91568640200441,100.0,100.0,122.13732271389506,102.4782601342657,100.0,100.0
349,894.0,3.8372,0.146,0.131,False,104.42366644425302,98.0,100.30848617421056,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0
350,9.0,2.9336,0.235,0.221,False,98.0,100.0,100.0,100.0,110.34021873361523,100.0,100.0,100.0,98.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0
351,108.0,2.0368,0.12,0.288,False,98.0,98.0,124.70401756273262,114.28065081519995,98.0,98.0,98.0,98.0,100.57163307343704,98.0,98.0,108.29420464372016,98.0,98.0,98.0,98.0
352,675.0,0.6776,0.091,0.262,False,98.0,111.05970177396922,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,100.26102776495978,98.0,98.0,100.0
353,102.0,1.5124,0.285,0.254,False,98.0,98.0,121.48889299471801,102.42352356617478,98.0,98.0,98.0,98.0,103.81351715734517,104.27803925863815,98.0,98.0,98.0,98.0,98.0,98.0
354,838.0,3.3616,0.207,0.169,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,103.97923058767998,100.0,98.0,98.0,98.0,100.0
355,496.0,3.2224000000000004,0.06,0.074,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
356,447.0,2.7248,0.196,0.17,True,112.30920199637802,98.0,98.0,100.0,98.0,98.0,98.0,100.0,113.4402057075744,122.59378972776585,102.25738522727038,100.0,98.0,107.2325413112632,102.4878142468319,100.0
357,319.0,3.5272,0.151,0.072,True,117.36120608567035,111.23775142103094,108.9822777777778,100.0,98.0,100.0,100.0,100.0,150.3655010649316,121.95408935008194,100.0,100.0,109.01124135725145,103.34105177537091,98.0,100.0
358,121.0,3.7868000000000004,0.041,0.079,True,131.48552923242076,119.79277308687973,98.0,100.0,98.0,100.0,100.0,100.0,141.63127357041574,116.63979623291269,98.0,100.0,98.0,98.0,98.0,100.0
359,156.0,2.1792000000000002,0.077,0.259,True,98.0,98.0,100.27773153831471,100.0,98.0,98.0,103.04359179978272,100.0,98.0,107.66975385767091,123.34931404125975,98.0,98.0,98.0,98.0,98.0
360,703.0,0.6984,0.291,0.213,True,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,113.92424738816872,98.0,100.0,98.0,98.0,98.0,100.0
361,233.0,3.494,0.053,0.091,True,125.06204387710983,109.26660094817117,115.47970718618758,100.0,98.0,98.0,98.0,100.0,134.05255690998115,131.99889113640108,98.0,100.0,98.0,102.29144159703304,103.91907655101299,100.0
362,325.0,1.1836,0.139,0.189,True,98.0,107.28249679294765,105.7146216411666,100.0,98.0,98.0,103.04918612859498,100.0,98.0,117.45020216076325,126.74874246986823,98.0,98.0,98.0,112.17774074072123,100.0
363,381.0,1.508,0.205,0.141,True,114.20071807025279,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,104.04013049606347,125.33137669272081,98.0,98.0,98.0,105.24726246699805,100.0
364,845.0,2.4124000000000003,0.284,0.024,False,102.37875267036496,106.19336438774369,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
365,228.0,2.8572,0.167,0.151,False,106.45031221137765,98.0,98.0,100.0,101.82234850902343,98.0,98.0,98.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
366,135.0,3.636,0.001,0.251,False,98.0,98.0,110.09774948852012,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
367,425.0,3.3128,0.063,0.294,False,98.0,105.5837134036337,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
368,830.0,2.0648,0.112,0.22,False,98.0,105.76048715374061,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,106.37693798732283,100.0,98.0,98.0,98.0,100.0
369,231.0,2.242,0.017,0.256,True,98.0,111.14578041671663,98.0,100.0,98.0,98.0,98.0,100.0,98.0,112.27161946665137,118.95351298104126,100.0,98.0,98.0,105.2691605970787,100.0
370,989.0,1.8072000000000001,0.22,0.012,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,110.13739397110017,100.0,98.0,98.0,98.0,100.0
371,106.0,0.6416000000000001,0.166,0.112,False,98.0,98.0,98.0,109.77499507768611,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0
372,686.0,2.4748,0.131,0.124,False,98.0,106.18805829901738,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
373,864.0,3.306,0.043,0.075,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,101.0455239259498,100.0,98.0,98.0,98.0,100.0
374,811.0,3.5568,0.026,0.186,True,116.06048677070872,116.36530836367841,100.0,100.0,111.65268327115692,98.0,100.0,100.0,135.08967645876575,100.0,100.0,100.0,119.77573642324359,102.60728461238685,100.0,100.0
375,228.0,3.7764,0.055,0.239,False,98.0,101.18578347096287,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,100.0,100.0,98.0,98.0,98.0,100.0
376,420.0,1.3856000000000002,0.11,0.218,False,98.0,122.61859871919636,98.0,98.0,98.0,98.0,98.0,100.0,98.0,100.15704446845818,98.0,100.0,98.0,104.27440772228884,98.0,100.0
377,470.0,2.2316000000000003,0.165,0.156,True,124.15838264790881,114.29472826539988,98.0,100.0,98.0,105.05197013635998,98.0,100.0,98.0,113.1386972251184,105.80343203485756,100.0,98.0,104.12869451208019,104.56498865875878,100.0
378,240.0,1.5452000000000001,0.238,0.192,False,98.0,98.0,110.66515700774225,100.12721998880464,98.0,98.0,98.0,98.0,98.0,98.0,98.0,119.03596239468565,98.0,98.0,98.0,98.0
379,302.0,3.1236,0.077,0.107,False,98.0,117.58985674101073,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
380,422.0,3.3588,0.069,0.139,True,115.80002804658231,103.29431205891402,110.42895793819035,100.0,98.0,101.04190610381559,100.0,100.0,139.77175020885332,117.55369924134241,100.0,100.0,98.0,101.36072571345329,98.0,100.0
381,37.0,3.4416,0.275,0.129,False,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
382,469.0,3.2684,0.261,0.067,True,118.41122361640039,112.45613668890981,98.0,100.0,98.0,98.0,100.0,100.0,148.2486878366713,118.51223407973785,100.0,100.0,108.2320552677292,103.74011522213308,98.0,100.0
383,903.0,2.5900000000000003,0.184,0.059,False,98.0,109.94845821331627,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
384,881.0,2.8296,0.225,0.156,True,119.5114976055965,115.68462206776715,100.0,100.0,98.0,98.0,100.0,100.0,128.91523520120296,117.82399462049219,100.0,100.0,107.84408779254518,104.453580036227,100.0,100.0
385,885.0,2.1896,0.26,0.01,False,98.0,100.94452895905773,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
386,461.0,0.7524000000000001,0.273,0.215,True,98.0,98.0,98.0,100.0,98.0,98.0,103.62101250695308,100.0,98.0,106.7814703576463,119.64117913170398,98.0,98.0,98.0,107.28769880626668,100.0
387,424.0,1.4512,0.024,0.067,False,98.0,119.33981170782924,98.0,98.0,98.0,98.0,98.0,100.0,98.0,101.47051007645479,98.0,100.0,103.30135779587165,105.37264972997026,98.0,100.0
388,834.0,2.9496,0.255,0.122,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
389,220.0,1.0452000000000001,0.161,0.214,True,98.0,127.35122811716441,101.27630999576328,98.0,98.0,98.0,98.0,100.0,98.0,115.56180577895293,126.12465470061476,98.0,98.0,98.0,98.0,98.0
390,662.0,3.7216,0.195,0.128,True,121.89047002026082,113.63460758760499,100.0,100.0,110.61965862155967,98.0,100.0,100.0,138.70554888816082,98.0,100.0,100.0,125.27076571569773,103.08000030884872,100.0,100.0
391,711.0,3.5780000000000003,0.106,0.028,True,121.32472605392326,115.15715038033939,100.0,100.0,106.95839117016136,98.0,100.0,100.0,138.00064519924413,98.0,100.0,100.0,122.13732271389506,102.4782601342657,100.0,100.0
392,474.0,1.0576,0.185,0.003,False,98.0,125.25188026767337,98.0,98.0,98.0,98.0,98.0,98.0,98.0,104.84221690696322,98.0,100.0,98.0,98.0,98.0,100.0
393,435.0,3.9176,0.018,0.015,False,98.0,110.89190677188475,100.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
394,613.0,0.9188000000000001,0.044,0.102,False,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,102.85238342270604,98.0,100.0
395,467.0,2.346,0.017,0.228,True,120.47022629861533,106.6391879256617,98.0,100.0,98.0,104.0738611208577,98.0,100.0,106.18373358017647,124.15280965140313,105.38117160213565,100.0,98.0,102.7145768319787,102.47456778425656,100.0
396,135.0,2.724,0.087,0.189,True,98.0,108.68226417037815,98.0,98.0,98.0,103.04375480607979,98.0,100.0,98.0,135.01665030285554,118.72302534093478,100.0,98.0,103.17323521408619,101.88099619897818,98.0
397,46.0,3.5932000000000004,0.127,0.057,True,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0
398,380.0,2.4168000000000003,0.041,0.007,True,126.23251733896045,106.63205704554576,98.0,100.0,98.0,98.0,98.0,100.0,100.12911942139804,115.39259864053587,100.7188349021379,100.0,98.0,104.28662595698682,105.24236238978457,100.0
399,732.0,2.2804,0.213,0.175,False,98.0,120.5743179488622,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
400,835.0,1.5584,0.14,0.224,False,98.0,102.50108338371656,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,98.0,100.0
401,492.0,0.92,0.225,0.087,False,98.0,127.36863012608096,98.0,98.0,98.0,98.0,98.0,98.0,98.0,101.74750253957939,98.0,100.0,98.0,98.0,98.0,98.0
402,520.0,1.4060000000000001,0.025,0.258,True,119.70636162366895,113.14793039052196,98.0,100.0,98.0,98.0,98.0,100.0,98.0,113.0641043312134,104.61674770042299,98.0,98.0,98.0,98.0,100.0
403,554.0,2.1068000000000002,0.159,0.059,True,126.70038828909472,106.0559511115184,98.0,100.0,98.0,98.0,98.0,100.0,115.08360818298956,131.2783602464907,98.0,100.0,98.0,103.98839420620786,98.0,100.0
404,974.0,1.4016,0.032,0.127,False,98.0,104.67651271381159,98.0,100.0,98.0,98.0,98.0,100.0,98.0,98.0,106.3794514282633,100.0,98.0,98.0,98.0,100.0
405,923.0,1.09,0.036,0.078,True,134.65135230776517,102.15165567194951,98.0,100.0,98.0,101.04671575142837,98.0,100.0,116.77138085589166,129.0584076117005,98.0,100.0,98.0,103.81032267425672,98.0,100.0
